Sample.Id,Cancer.Study,Cancer,ACBD3,BZRAP1,CYP11A1,CYP17A1,DBI,AR,BCL2,ESR1,HSD3B2,NFKB1,NFKB2,NKAP,NPC1,NPC2,NR5A1,POMC,PGR,SCARB1,SLC25A4,SLC25A6,SOAT1,STAR,STARD3,TSPO,VDAC1,CYP2W1,FDXR,FDX1,TRERF1
TCGA-BG-A0W1-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A0W2-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A0YU-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A0YV-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A186-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A187-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A18A-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A18B-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A18C-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A220-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A221-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A222-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A2AD-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A2AE-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A2L7-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BG-A3EW-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,2394.1287,475.6402,4.3723,39.0194,3057.4641,82.7608,277.3267,6935.0406,0.3123,1277.639,1039.0381,367.5828,519.8157,3440.3498,1.5615,61.524,1010.8307,1146.1587,1100.5621,12565.2717,1807.6202,2.8107,756.0899,2069.3317,4537.1643,1.2492,324.4847,529.669,181.7614
TCGA-BG-A3PP-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,1214.392,302.4022,2.6573,1.5944,2804.5281,121.7049,664.3282,1507.2279,0,605.3359,421.9813,630.3146,481.2234,12344.2815,0.5315,2.1259,354.4855,1442.9209,795.5995,21137.3299,425.1701,0.5315,606.9303,2172.0876,4520.6207,0.5315,147.7466,700.4677,221.6199
TCGA-BK-A0C9-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A0CA-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A0CB-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A0CC-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A139-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A139-02,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,1510.7376,255.5711,107.0231,5.5652,4281.3508,9.8461,67.6386,11757.1261,0.4281,1223.9158,1747.4727,643.4227,876.8486,3274.4778,0.4281,23.5451,480.0241,1041.5485,1734.2018,10252.8099,575.7841,3.8528,401.5506,2842.5327,6873.0214,0.8562,106.595,656.6935,46.6621
TCGA-BK-A13B-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,2706.3142,137.5428,4.4053,3.9158,5908.9574,40.6265,536.466,8831.6202,0,917.2785,1162.9956,532.5502,782.5355,5772.3935,0.4895,3.9158,8064.5423,1626.0401,1231.5223,14938.8155,1984.8262,9.7895,1595.2031,6309.349,6375.4283,2.9369,870.2888,674.9878,59.2266
TCGA-BK-A13C-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A26L-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BK-A4ZD-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,841.2378,415.5343,1.7533,2.4546,2561.9357,291.7507,954.8523,16831.4193,0,1280.2665,1041.8164,425.0022,792.3977,6701.4991,0,1.7533,20250.9512,1443.3243,716.7529,6046.4627,423.2489,1.7533,866.8362,2462.3477,2533.1814,0,336.9861,231.0862,519.6809
TCGA-BK-A56F-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,1277.9418,1654.9979,42.1763,13.0747,1328.1316,321.8051,1223.9561,12244.6225,2.9523,1253.9013,1026.1493,289.7512,655.5968,4971.7419,0.4218,51.0333,12656.1957,985.6601,619.9916,17139.1818,915.6474,18.1358,940.9532,1409.5318,3985.6601,8.857,439.477,418.3889,249.2619
TCGA-BK-A6W3-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,1303.673,402.3354,1.4781,0.2956,1844.3574,288.5227,412.3864,6484.9605,0.2956,1643.9288,1548.4443,330.2047,1257.9499,4404.1091,0,26.9012,5920.81,503.1409,754.1202,15124.6767,818.5648,7.3904,1277.6587,3248.2448,5057.1281,1.4781,446.0868,428.0541,69.7657
TCGA-BK-A6W4-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,1239.907,901.513,36.1476,3.7933,1514.2805,562.2479,1269.9574,11480.1362,0,1568.7197,1165.8697,388.4781,780.8801,2161.8891,2.1776,2.6131,8983.285,2242.4591,566.6031,22496.8861,937.2251,4.7906,1007.3428,2004.2332,4122.5709,5.6617,432.0294,426.3677,384.1229
TCGA-BS-A0T9-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TA-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TC-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TD-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TE-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TG-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TI-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0TJ-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0U5-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0U7-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0U8-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0U9-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UA-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UF-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UJ-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UL-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UM-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UT-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0UV-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0V4-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,577.6987,548.4658,22.2727,189.3181,2379.0052,0,139.2045,6816.8451,0,263.0965,1748.4087,263.0965,380.613,5980.226,917.3578,13.9205,584.659,1368.3804,315.9943,20863.9728,242.2159,43.1534,1574.4031,6773.6917,2888.4937,831.051,913.1816,272.8409,9.7443
TCGA-BS-A0V6-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0V7-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,355.1402,1571.9626,5.6075,0,678.5047,69.1589,710.2804,6689.7196,18.6916,63.5514,2300.9346,321.4953,629.1589,5254.2056,0,72.8972,1764.486,816.8224,97.1963,12672.8972,155.1402,50.4673,2637.3832,1921.4953,1280.3738,0,863.5514,164.486,349.5327
TCGA-BS-A0V8-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0VI-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-BS-A0WQ-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZN-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZO-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZP-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZQ-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZR-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZS-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZU-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZV-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A0ZZ-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A101-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A102-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A103-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A15V-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A15W-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A15X-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A15Z-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A160-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A161-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A162-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A163-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A165-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A167-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A168-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A169-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16B-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16D-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16E-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16F-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16G-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16I-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16J-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16N-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16O-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16Q-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16R-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16S-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16V-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16X-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCGA-D1-A16Y-01,"Uterine Corpus Endometrial Carcinoma (TCGA, Provisional)",Endometrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
